smiles,log_clint,source,canon_smiles
C=CC(=O)N1CCN2c3c(cnc4c(C)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,1.4471580313422192,pharmabench_hlm,C=CC(=O)N1CCN2c3c(cnc4c(C)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1
C=CC(=O)N1CCN2c3c(cnc4c(OC)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1,1.6020599913279625,pharmabench_hlm,C=CC(=O)N1CCN2c3c(cnc4c(OC)c(-c5c(O)cccc5F)c(Cl)cc34)OC[C@H]2C1
O=C(c1cccn2cncc12)N1CCC(F)(F)[C@@H](Oc2ccc3ccccc3n2)C1,1.792391689498254,pharmabench_hlm,O=C(c1cccn2cncc12)N1CCC(F)(F)[C@@H](Oc2ccc3ccccc3n2)C1
N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.8260748027008264,pharmabench_hlm,N[C@H]1CCCN(c2cnccc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1,1.255272505103306,pharmabench_hlm,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(Cl)nn23)C1
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(Cl)cc4Cl)nn23)C1,2.0,pharmabench_hlm,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ccc(Cl)cc4Cl)nn23)C1
N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4Cl)nn23)C1,1.7160033436347992,pharmabench_hlm,N[C@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4ncccc4Cl)nn23)C1
N[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1,1.954242509439325,pharmabench_hlm,N[C@@H]1CCCN(c2ccncc2Nc2ncc3ccc(-c4c(F)cccc4F)nn23)C1
C[C@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12,1.9030899869919435,pharmabench_hlm,C[C@H]1CC[C@H](N)CN1c1ccncc1Nc1ncc2ccc(-c3c(F)cccc3F)nn12
CN1CC2CCC1([C@H](NC(=O)c1ccncc1Br)c1ccccc1)CC2,1.6989700043360187,pharmabench_hlm,CN1CC2CCC1([C@H](NC(=O)c1ccncc1Br)c1ccccc1)CC2
O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCC1)Nc1cc(F)cc(F)c1,0.2787536009528289,pharmabench_hlm,O=C(CN(C(=O)c1ccc(-c2ccccn2)cc1)C1CCCC1)Nc1cc(F)cc(F)c1
COCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1,0.7634279935629372,pharmabench_hlm,COCC(C)N(CC(=O)Nc1cc(F)cc(F)c1)C(=O)c1ccc(-c2ccccn2)cc1
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(NCCO)n1,1.6812412373755872,pharmabench_hlm,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1-c1cc(N2CCOCC2)nc(NCCO)n1
Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3sc(C)nc3C)c2=O)s1,2.146128035678238,pharmabench_hlm,Cc1ncc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(Cc3sc(C)nc3C)c2=O)s1
COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1,0.1139433523068367,pharmabench_hlm,COCCN1CCN(c2ccc(OCc3ccccc3)c(C(=O)Nc3ccnnc3)c2)CC1
C=CC(=O)N1CCCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1,-0.2196826878598487,pharmabench_hlm,C=CC(=O)N1CCCC(c2c[nH]c3ncnc(-c4cc(F)cc(NC(=O)c5ccc(C6CC6)cc5)c4C)c23)C1
C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21,1.8976270912904407,pharmabench_hlm,C[C@H]1CCCOc2ccccc2C(=O)Nc2cccc(n2)-c2nncn21
Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCCC3)CC1)cn2C,2.3729120029701067,pharmabench_hlm,Cc1c(NC(=O)c2cccc(C#N)c2)cnc2c1c(C1CCN(C(=O)C3CCCCC3)CC1)cn2C
Cc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C)cc1C#N,1.0413926851582251,pharmabench_hlm,Cc1ccc(C(=O)Nc2cnc3c(c(C4CCN(C(=O)C(C)C)CC4)cn3C)c2C)cc1C#N
Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1,2.790052821214746,pharmabench_hlm,Cn1cnc(S(=O)(=O)N2CC(Nc3cccc(Cl)c3)C(c3ccccc3F)C2)c1
Cn1cnc(S(=O)(=O)N2C[C@H](CNc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1,4.108903127667313,pharmabench_hlm,Cn1cnc(S(=O)(=O)N2C[C@H](CNc3cccc(OC(F)(F)F)c3)[C@@H](c3ccc(F)cc3)C2)c1
Cn1cnc(S(=O)(=O)N2C[C@H]([C@H]3CCCCO3)[C@@H](Nc3cccc(OC(F)(F)F)c3)C2)c1,2.583572809143774,pharmabench_hlm,Cn1cnc(S(=O)(=O)N2C[C@H]([C@H]3CCCCO3)[C@@H](Nc3cccc(OC(F)(F)F)c3)C2)c1
CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1,2.4771212547196626,pharmabench_hlm,CCCN1CCCN(c2ncc(-c3cc4nccc(Nc5cnccn5)c4cc3C)cn2)CC1
Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1,1.0,pharmabench_hlm,Cc1ccc(C(=O)Nc2cn3ncnc3c(O[C@H]3CCN(C(=O)CC(C(F)(F)F)C(F)(F)F)[C@@H](C)C3)c2C)cn1
COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12,1.255272505103306,pharmabench_hlm,COc1cc2ccc(Br)cc2cc1[C@@H](c1ccnc(OC)c1OC)[C@@](O)(CCN(C)C)c1cccc2ccoc12
CCOc1ccc2oc(C(=O)NC(CS(C)(=O)=O)c3nc4ccccc4[nH]3)c(C)c2c1,0.4771212547196624,pharmabench_hlm,CCOc1ccc2oc(C(=O)NC(CS(C)(=O)=O)c3nc4ccccc4[nH]3)c(C)c2c1
c1cnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1,1.5224442335063195,pharmabench_hlm,c1cnc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)nc1
Cc1[nH]ncc1-c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1,1.255272505103306,pharmabench_hlm,Cc1[nH]ncc1-c1cncc(-c2ccc(C(N)=O)c(OC(C)C)c2)c1
Cc1c(-c2cncc(-c3ccc(C(N)=O)c(OC(C)C)c3)c2)cnn1C,0.8976270912904415,pharmabench_hlm,Cc1c(-c2cncc(-c3ccc(C(N)=O)c(OC(C)C)c3)c2)cnn1C
CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1,1.4913616938342726,pharmabench_hlm,CN(c1ccc(S(C)(=O)=O)cc1)S(=O)(=O)c1cccc(NC(=O)c2ccc(Br)cc2)c1
C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12,1.963787827345556,pharmabench_hlm,C[C@@H]1COCCN1c1nc(N2CCOC[C@@H]2C)nc2sc(-c3cc[nH]n3)nc12
Cc1cc(NC(=O)Cn2nncc2-c2ccccc2)n(C2CCCCC2)n1,2.320354032817672,pharmabench_hlm,Cc1cc(NC(=O)Cn2nncc2-c2ccccc2)n(C2CCCCC2)n1
C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl,1.6334684555795864,pharmabench_hlm,C[C@H]1c2cccc(C(C)(C)O)c2C[C@H](CO)N1C(=O)Cc1c(Cl)cccc1Cl
O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1,1.5462958351214424,pharmabench_hlm,O=C(c1ccc(F)cc1)N1CC=C(c2cc3ncccc3[nH]2)CC1
O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(NCCO)C3)ccc12,1.230448921378274,pharmabench_hlm,O=C(NCC1CCC(F)(F)CC1)c1c(Cl)ccc2nc(N3CCC(NCCO)C3)ccc12
O=C(Nc1cccc(-c2cc3ncccc3[nH]2)c1)c1ccccc1,2.559439776827703,pharmabench_hlm,O=C(Nc1cccc(-c2cc3ncccc3[nH]2)c1)c1ccccc1
CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1,1.81340305314725,pharmabench_hlm,CN(C(=O)c1ccccc1)c1cccc(-c2cc3ncccc3[nH]2)c1
CN(C)[C@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1,1.9030899869919435,pharmabench_hlm,CN(C)[C@H]1CCN(c2ccc3c(C(=O)NCC4CCC(F)(F)CC4)c(Cl)ccc3n2)C1
O=C(NC[C@]1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12,1.6989700043360187,pharmabench_hlm,O=C(NC[C@]1(O)CCCC(F)(F)C1)c1c(Cl)ccc2nc(N3CC[C@@H](F)C3)ccc12
C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1,1.3222192947339193,pharmabench_hlm,C[C@H]1CCC[C@@](O)(CNC(=O)c2c(Cl)ccc3nc(N4CC[C@@H](F)C4)ccc23)C1
Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)s1,1.4443101532842584,pharmabench_hlm,Cc1nc(C)c(C(=O)N2CCCC(c3cc4ncccc4[nH]3)C2)s1
O=C(Nc1cnc(Oc2ccc(F)cc2)nc1)N1CCc2ncccc2[C@@H]1c1ccc(F)cc1,0.2219355998280053,pharmabench_hlm,O=C(Nc1cnc(Oc2ccc(F)cc2)nc1)N1CCc2ncccc2[C@@H]1c1ccc(F)cc1
COc1cncc(-c2cccc(-c3cn4ccc(OC)c(C(N)=O)c4n3)c2)c1,1.7481880270062005,pharmabench_hlm,COc1cncc(-c2cccc(-c3cn4ccc(OC)c(C(N)=O)c4n3)c2)c1
COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br,1.146128035678238,pharmabench_hlm,COc1cc2c(-c3cnc(-c4ccc[nH]4)o3)c[nH]c2cc1Br
O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1,1.0293837776852095,pharmabench_hlm,O=C(c1ccc(-c2ccccc2)cc1)N(c1nccc2ccccc12)[C@@H]1CCCNC1
O=c1oc2ccccc2c2oc3ccc(O)c(CN4CCCCC4)c3c12,1.7893287719563844,pharmabench_hlm,O=c1oc2ccccc2c2oc3ccc(O)c(CN4CCCCC4)c3c12
COc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1,1.5092025223311027,pharmabench_hlm,COc1ccc2nc(C3(NC(=O)C[C@H](N)Cc4cc(F)c(F)cc4F)CCS(=O)(=O)CC3)sc2c1
N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F,1.967547976218862,pharmabench_hlm,N[C@@H](CC(=O)NC1(c2nc3ccc(OCCN4CCOCC4)cc3s2)CCS(=O)(=O)CC1)Cc1cc(F)c(F)cc1F
CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1,1.230448921378274,pharmabench_hlm,CN(c1ccc(Cl)cc1)S(=O)(=O)c1cccc(C(=O)Nc2ccc(C#N)cc2)c1
O=C(c1c(O)cc(F)cc1F)N1CCC2(CCC2)C1,0.8195439355418687,pharmabench_hlm,O=C(c1c(O)cc(F)cc1F)N1CCC2(CCC2)C1
CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1,1.6812412373755872,pharmabench_hlm,CC(C)c1nc(N2CCN(c3ncc(OCc4ccncc4C#N)cn3)[C@H](C)C2)no1
COc1ccc2c(c1)[C@]1(CN3CCn4c(ccc(-n5cnc(C)c5)c4=O)C3=O)C[C@@H]1CO2,1.5276299008713388,pharmabench_hlm,COc1ccc2c(c1)[C@]1(CN3CCn4c(ccc(-n5cnc(C)c5)c4=O)C3=O)C[C@@H]1CO2
O=C(c1ccccc1)N1CCCC(c2cn3ncccc3n2)C1,2.177074668884578,pharmabench_hlm,O=C(c1ccccc1)N1CCCC(c2cn3ncccc3n2)C1
COC(=O)[C@@H]1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1,2.342422680822206,pharmabench_hlm,COC(=O)[C@@H]1CCCN1c1ncc(-c2ccc3c(Nc4cnccn4)ccnc3c2)cn1
Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCN(C)CC2)nc1,2.113943352306837,pharmabench_hlm,Cc1cc2c(Nc3cnccn3)ccnc2cc1-c1cnc(N2CCN(C)CC2)nc1
CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1,2.3010299956639813,pharmabench_hlm,CCN1CCCN(c2ncc(-c3ccc4c(Nc5cnccn5)ccnc4c3)cn2)CC1
Cc1cnc(Nc2ccnc3cc(-c4cnc(N5CCCN(C)CC5)nc4)ccc23)cn1,2.0,pharmabench_hlm,Cc1cnc(Nc2ccnc3cc(-c4cnc(N5CCCN(C)CC5)nc4)ccc23)cn1
CCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21,1.57978359661681,pharmabench_hlm,CCn1cc/c(=N\c2cnccn2)c2ccc(-c3cnc(N4CCCN(C)CC4)nc3)cc21
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,1.146128035678238,pharmabench_hlm,CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12
CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CCC3)cn12,1.0791812460476249,pharmabench_hlm,CS(=O)(=O)Nc1nnc2cc(OCC34CC5CC(CC(C5)C3)C4)c(C3CCC3)cn12
CNS(=O)(=O)Nc1nnc2cc(OCCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12,1.2787536009528289,pharmabench_hlm,CNS(=O)(=O)Nc1nnc2cc(OCCC34CC5CC(CC(C5)C3)C4)c(C3CC3)cn12
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,-0.3979400086720376,pharmabench_hlm,CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCC(Oc3ccc(OC(F)(F)F)cc3)CC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O
CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O,0.2787536009528289,pharmabench_hlm,CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](CCCN)NC(=O)[C@H](CC(=O)N2CCCCC2)NC(=O)[C@H](C(C)C)NC(=O)[C@@H](CC(C)C)NC1=O
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C,1.414973347970818,pharmabench_hlm,C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4cscn4)c3)c12)C(=O)N(C)C
Cc1ccc(C(NC(=O)c2c(C)cccc2C)C23CCC(CC2)CN3C)o1,1.880813592280792,pharmabench_hlm,Cc1ccc(C(NC(=O)c2c(C)cccc2C)C23CCC(CC2)CN3C)o1
Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CC(CN1C)C2,1.6334684555795864,pharmabench_hlm,Cc1cccc(C)c1C(=O)NC(c1ccccc1)C12CC(CN1C)C2
Cc1ccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)cc1,1.8388490907372552,pharmabench_hlm,Cc1ccc(C(NC(=O)c2cccc(C(F)(F)F)c2Cl)C23CCC(CC2)CN3C)cc1
CCN1CC2CC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)C2,1.6020599913279625,pharmabench_hlm,CCN1CC2CC1(C(NC(=O)c1c(C)cccc1C)c1ccccc1)C2
NCCNc1cc(N2CCOc3ccccc3C2)nc2ccccc12,1.146128035678238,pharmabench_hlm,NCCNc1cc(N2CCOc3ccccc3C2)nc2ccccc12
C=CC(=O)N(C)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12,-0.5114492834995558,pharmabench_hlm,C=CC(=O)N(C)Cc1c[nH]c2ncnc(-c3cc(F)cc(NC(=O)c4ccc(C5CC5)cc4)c3C)c12
CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1,1.591064607026499,pharmabench_hlm,CN(C)[C@H]1CC[C@H](Nc2ncnc3cscc23)CC1
CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2)c2ccc(C#N)cc21,1.968482948553935,pharmabench_hlm,CCOc1ccc(OC)cc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2)c2ccc(C#N)cc21
CCOc1ccccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.6334684555795864,pharmabench_hlm,CCOc1ccccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21
CCOc1cc(OC)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21,1.7993405494535817,pharmabench_hlm,CCOc1cc(OC)ccc1C1(N2CCN(c3ccncc3)CC2)C(=O)N(S(=O)(=O)c2ccc(OC)cc2OC)c2ccc(C#N)cc21
O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1,1.1760912590556811,pharmabench_hlm,O=C(Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)C(c1ccccc1)c1ccccc1
Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F,1.2219355998280053,pharmabench_hlm,Nc1cc(S(=O)(=O)c2ccc(F)cc2)cnc1C(=O)NC[C@@H](O)C(F)(F)F
C=CCn1c(=O)c2cnc(Nc3ccc4c(ccn4C4CCN(C)CC4)c3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2,2.4265112613645754,pharmabench_hlm,C=CCn1c(=O)c2cnc(Nc3ccc4c(ccn4C4CCN(C)CC4)c3)nc2n1-c1ccc2c(n1)[C@@](O)(CC)CC2
Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1,1.0413926851582251,pharmabench_hlm,Cc1cc(F)c(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1-c1cnc2c(=O)n(C)ncc2c1
Cn1cc(-c2ncc(C#N)c(N3C[C@@H]4C[C@H]3CN4c3cccc(F)c3)n2)cn1,1.880813592280792,pharmabench_hlm,Cn1cc(-c2ncc(C#N)c(N3C[C@@H]4C[C@H]3CN4c3cccc(F)c3)n2)cn1
Cc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ncc2nn1C,1.414973347970818,pharmabench_hlm,Cc1c2cc(C(=O)NC3CN(c4cc(Cl)ncc4Cl)C3)ncc2nn1C
Cc1c2c(ccc3c(NC4CN(c5cc(Cl)ncc5Cl)C4)ncnc32)nn1C,2.0791812460476247,pharmabench_hlm,Cc1c2c(ccc3c(NC4CN(c5cc(Cl)ncc5Cl)C4)ncnc32)nn1C
N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1,0.5563025007672873,pharmabench_hlm,N#Cc1ccc(-c2ccc(C[C@@H](C#N)NC(=O)C3(N)CCOCC3)cc2)cc1
COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1,2.0863598306747484,pharmabench_hlm,COc1nc2ccc(C#N)cc2cc1C(c1cccc(F)c1)C(O)(CCN(C)C)c1cncc(C)c1
COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC,0.6989700043360189,pharmabench_hlm,COc1cc(C(O)(CCN(C)C)C(c2cc3cc(Br)ccc3nc2OC)c2ccnc(OC)c2OC)cnc1OC
COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1F,1.0791812460476249,pharmabench_hlm,COc1cccc(C(c2cc3cc(C#N)ccc3nc2OC)C(O)(CCN(C)C)c2cc(C)nc(C)c2)c1F
O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1,1.294466226161593,pharmabench_hlm,O=C(Nc1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)c(Cl)c1)c1ccccn1
O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1,1.2988530764097066,pharmabench_hlm,O=C(Nc1ccc(N2C(=O)CC(c3ccccc3)C2=O)c(Cl)c1)c1ccccn1
Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21,1.0791812460476249,pharmabench_hlm,Cn1cnc2ncn(Cc3nc(CCc4ccc(Cl)cc4)no3)c(=O)c21
NC(=O)c1cccn2cc(-c3cccc(-c4cncc(OCCF)c4)c3)nc12,1.8750612633917,pharmabench_hlm,NC(=O)c1cccn2cc(-c3cccc(-c4cncc(OCCF)c4)c3)nc12
C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12,1.146128035678238,pharmabench_hlm,C[C@@H]1CCN(C(=O)c2ccc3occc3c2)C[C@H]1c1cc(C(F)F)nc2ncnn12
CC1(C)Cc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(F)nc54)CC3)sc2C(C)(C)N1,1.7481880270062005,pharmabench_hlm,CC1(C)Cc2nc(NC(=O)[C@H]3CC[C@@H](n4cnc5c(N)nc(F)nc54)CC3)sc2C(C)(C)N1
CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1,0.6989700043360189,pharmabench_hlm,CCCOc1cc([C@H](c2cc3cc(Br)ccc3cc2OC)[C@@](O)(CCN(C)C)c2cccc3ccoc23)cc(OC)n1
Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C,1.3010299956639813,pharmabench_hlm,Cc1c(Cc2ccc(-n3cccn3)cc2)cc(C(=O)N[C@H]2CCCC[C@@H]2O)c(=O)n1C
Cc1nn2c(-c3c(C)nn(C)c3-c3ccc(C(F)(F)F)cc3)nc(C)c2c(=O)[nH]1,1.2041199826559248,pharmabench_hlm,Cc1nn2c(-c3c(C)nn(C)c3-c3ccc(C(F)(F)F)cc3)nc(C)c2c(=O)[nH]1
c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2,1.5314789170422551,pharmabench_hlm,c1ccc2c(c1)Sc1ccccc1N2CC12CCN(CC1)CC2
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,1.9731278535996983,pharmabench_hlm,CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1
Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12,1.3424226808222062,pharmabench_hlm,Cc1cc(Oc2nccc3occc23)ccc1-c1c(C)ncc2nccn12
CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2C)cn1,2.77129344262906,pharmabench_hlm,CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4S(=O)(=O)c3ccc(C(F)(F)F)cc3)ncc2C)cn1
N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1,1.9074113607745864,pharmabench_hlm,N#CCCn1cc(-c2nc(Nc3ccc4c(c3)CCN4C(=O)c3ccc(C(F)(F)F)cc3)ncc2F)cn1
Cn1ccc2cc(Nc3ncc(F)c(-c4cnn(CCC#N)c4)n3)ccc21,2.2600713879850747,pharmabench_hlm,Cn1ccc2cc(Nc3ncc(F)c(-c4cnn(CCC#N)c4)n3)ccc21
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,1.5185139398778875,pharmabench_hlm,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,0.146128035678238,pharmabench_hlm,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1
C#CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.6232492903979006,pharmabench_hlm,C#CCn1c(=O)n(Cc2cnn(C)c2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21
Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1,0.9637878273455552,pharmabench_hlm,Cn1cc(Cn2c(=O)c3cc(S(=O)(=O)NC4(C)CC4)ccc3n(CC3COC3)c2=O)cn1
CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21,1.414973347970818,pharmabench_hlm,CCn1c(=O)n(Cc2cc(C)no2)c(=O)c2cc(S(=O)(=O)NC3(C)CC3)ccc21
